SK_ID_CURR,TARGET
301226,0
301227,1
301243,1
301246,0
301248,1
301252,0
301259,1
301260,1
301267,1
301268,1
301274,1
301281,0
301287,1
301288,1
301299,0
301304,1
301325,1
301327,1
301331,1
301332,0
301336,1
301345,1
301348,1
301356,1
301358,1
301360,0
301364,1
301389,0
301415,1
301421,1
301422,0
301424,0
301426,0
301433,1
301459,1
301460,0
301478,0
301483,1
301493,1
301494,0
301503,1
301510,1
301516,0
301530,1
301531,1
301549,0
301550,0
301555,0
301573,0
301588,1
301593,0
301613,1
301625,0
301643,0
301650,1
301651,1
301652,0
301653,1
301665,1
301684,0
301686,1
301694,1
301697,0
301698,1
301717,0
301725,1
301728,1
301734,0
301749,0
301761,0
301766,1
301775,1
301782,0
301784,1
301787,1
301789,0
301790,1
301804,1
301806,1
301817,1
301826,0
301837,0
301842,0
301848,0
301859,1
301860,1
301867,1
301877,0
301883,1
301902,1
301908,1
301916,0
301920,0
301921,1
301931,0
301939,1
301941,1
301943,0
301949,0
301955,1
301963,0
301968,0
301975,0
301988,1
302000,1
302005,1
302007,0
302016,1
302028,0
302038,0
302043,0
302051,1
302056,1
302063,1
302072,1
302074,0
302080,1
302093,0
302096,1
302123,1
302125,0
302128,1
302145,1
302146,0
302160,0
302166,1
302174,1
302175,1
302186,1
302190,0
302202,0
302207,0
302211,0
302215,1
302216,1
302217,0
302225,1
302231,0
302233,1
302259,1
302263,0
302281,1
302285,1
302288,0
302292,1
302303,1
302306,1
302309,1
302332,1
302341,1
302350,0
302352,1
302356,1
302361,0
302364,1
302373,0
302378,0
302385,0
302389,1
302393,1
302403,0
302422,1
302425,1
302431,1
302443,0
302448,1
302449,1
302455,1
302460,1
302462,0
302466,0
302467,1
302470,1
302472,0
302480,1
302481,1
302491,1
302494,0
302503,1
302504,1
302507,0
302527,0
302571,1
302580,1
302583,1
302591,0
302601,1
302613,1
302621,1
302638,1
302639,1
302655,1
302670,1
302673,1
302675,0
302691,0
302701,1
302705,0
302727,1
302750,1
302751,1
302757,0
302758,0
302761,0
302767,1
302787,1
302797,0
302799,0
302800,1
302815,1
302826,1
302827,0
302842,1
302856,0
302877,0
302879,1
302881,0
302882,1
302885,1
302905,0
302911,1
302916,0
302919,1
302947,1
302957,1
302968,0
302978,0
302984,0
302991,1
303007,1
303010,0
303012,1
303013,1
303024,1
303027,1
303034,1
303036,1
303037,1
303050,1
303060,1
303062,1
303066,0
303068,1
303077,1
303080,0
303082,1
303083,0
303085,1
303087,1
303089,1
303103,1
303105,1
303106,0
303120,0
303121,0
303127,0
303130,1
303142,1
303162,1
303169,1
303189,0
303220,1
303222,1
303223,1
303227,1
303262,1
303264,1
303277,1
303288,0
303292,0
303294,1
303301,1
303312,1
303328,1
303330,1
303347,0
303354,0
303356,1
303362,1
303377,1
303386,0
303393,1
303397,0
303403,1
303413,1
303416,1
303428,1
303429,0
303432,1
303446,0
303455,1
303464,0
303465,1
303473,0
303476,1
303479,1
303482,0
303484,1
303492,1
303493,1
303497,0
303498,1
303499,1
303509,1
303513,1
303524,1
303525,1
303540,0
303544,0
303548,0
303551,1
303569,0
303584,1
303592,0
303602,1
303607,0
303619,0
303630,0
303643,0
303644,1
303670,1
303671,1
303678,0
303689,0
303698,1
303702,1
303704,1
303711,1
303727,0
303728,1
303741,0
303752,0
303755,0
303777,1
303790,0
303798,0
303804,1
303812,1
303814,1
303817,0
303818,0
303848,1
303850,0
303854,1
303857,1
303860,0
303870,1
303877,0
303884,0
303893,1
303899,1
303900,1
303902,1
303906,1
303920,1
303937,0
303939,0
303941,0
303962,0
303963,1
303971,1
303978,1
303980,1
303986,0
304018,1
304025,0
304027,1
304028,0
304029,0
304030,1
304035,0
304040,1
304058,1
304083,1
304089,1
304092,1
304093,0
304100,1
304121,0
304142,0
304154,1
304158,0
304164,1
304173,0
304175,1
304182,1
304194,0
304201,1
304202,1
304206,0
304210,1
304226,0
304237,0
304256,1
304257,1
304265,0
304271,1
304274,1
304286,1
304292,1
304299,1
304350,0
304352,1
304355,1
304360,0
304361,0
304363,1
304375,0
304378,0
304382,0
304385,1
304386,1
304387,0
304388,0
304391,1
304398,1
304406,1
304420,1
304431,1
304436,1
304438,1
304440,0
304441,1
304450,1
304451,0
304454,0
304462,1
304466,0
304469,0
304472,1
304475,0
304481,1
304483,1
304485,1
304486,0
304504,0
304505,0
304512,1
304516,0
304517,1
304528,1
304530,0
304536,1
304549,1
304552,1
304554,1
304581,0
304593,0
304596,1
304604,0
304610,1
304614,1
304628,1
304629,1
304637,1
304644,0
304654,1
304664,0
304676,1
304680,0
304687,0
304696,0
304698,1
304700,1
304703,0
304704,1
304710,1
304717,0
304729,1
304732,0
304736,0
304738,1
304756,1
304771,0
304773,0
304776,0
304778,1
304779,0
304780,1
304790,1
304793,1
304805,0
304811,0
304825,1
304828,1
304829,1
304842,0
304851,0
304857,1
304884,1
304891,1
304897,1
304898,0
304905,0
304907,1
304917,0
304931,1
304935,1
304942,1
304954,1
304959,1
304968,1
304971,0
304977,1
304982,1
304985,0
304991,1
304992,1
304997,1
305004,1
305008,0
305019,1
305020,1
305025,0
305037,1
305046,0
305056,0
305062,1
305064,1
305065,0
305076,1
305108,1
305110,0
305115,1
305121,1
305125,0
305141,1
305151,1
305159,1
305162,1
305165,0
305174,1
305178,1
305180,1
305182,0
305183,1
305194,1
305199,0
305210,1
305214,1
305215,1
305218,1
305225,1
305229,0
305231,0
305233,0
305237,1
305260,1
305261,1
305278,1
305286,1
305293,0
305300,1
305301,1
305326,1
305334,1
305340,1
305348,0
305352,1
305359,0
305360,0
305362,0
305383,1
305406,1
305408,1
305412,1
305413,0
305414,1
305417,1
305421,1
305422,0
305447,0
305448,1
305450,1
305452,1
305459,1
305460,1
305474,0
305475,1
305481,1
305494,1
305503,1
305507,0
305508,1
305513,1
305518,0
305523,0
305526,0
305529,1
305532,1
305543,1
305555,1
305562,1
305571,1
305578,1
305579,1
305584,0
305603,1
305620,1
305626,1
305636,1
305640,0
305653,0
305662,1
305663,0
305667,1
305683,0
305698,0
305699,1
305707,0
305717,1
305723,1
305735,1
305738,0
305746,0
305766,1
305773,0
305776,0
305777,1
305809,0
305813,1
305816,1
305820,1
305826,0
305838,1
305839,1
305846,0
305861,1
305863,1
305869,1
305872,0
305876,1
305881,1
305887,1
305894,1
305898,0
305905,1
305908,1
305914,1
305915,1
305922,1
305938,0
305946,0
305956,0
305963,0
305965,1
305988,1
305990,1
305991,0
305994,1
305998,0
306003,1
306012,1
306016,0
306021,1
306025,1
306030,1
306047,0
306051,1
306063,1
306066,1
306069,0
306074,1
306091,1
306094,1
306095,0
306114,1
306116,0
306121,1
306127,1
306128,1
306133,1
306142,1
306144,1
306150,0
306153,1
306156,0
306159,1
306161,0
306173,0
306175,1
306193,1
306194,1
306198,1
306203,1
306209,1
306212,0
306216,0
306233,0
306247,1
306264,0
306267,0
306293,1
306302,1
306305,1
306311,1
306345,1
306357,1
306368,1
306372,1
306378,1
306389,0
306398,1
306414,1
306419,1
306437,1
306438,1
306441,1
306443,1
306450,1
306464,1
306468,0
306469,1
306484,0
306527,1
306538,1
306547,0
306554,1
306557,1
306560,0
306561,1
306565,0
306569,1
306576,1
306587,1
306604,1
306624,1
306625,1
306628,1
306647,1
306651,1
306658,1
306660,1
306664,1
306670,0
306699,1
306701,1
306712,1
306716,1
306727,1
306729,1
306735,1
306739,1
306756,1
306757,1
306767,0
306775,0
306795,0
306799,1
306800,0
306805,0
306812,0
306820,0
306840,1
306845,0
306848,1
306856,0
306862,0
306863,1
306868,1
306873,1
306876,1
306893,1
306896,1
306899,0
306907,1
306908,1
306917,0
306927,0
306930,0
306935,0
306942,1
306951,0
306961,0
306970,0
306972,1
306973,1
306976,1
306978,1
306990,1
306992,0
306995,1
307001,1
307004,1
307005,0
307006,1
307010,1
307011,1
307014,1
307016,0
307022,1
307027,1
307052,1
307061,1
307072,1
307078,0
307111,1
307112,1
307134,0
307143,0
307147,0
307148,0
307162,1
307166,0
307168,1
307174,1
307177,0
307197,1
307198,1
307199,1
307205,1
307207,1
307210,0
307212,0
307223,1
307224,1
307236,1
307241,0
307242,1
307259,1
307271,1
307274,1
307281,1
307288,1
307294,0
307302,0
307308,1
307313,0
307344,1
307350,0
307366,0
307372,1
307373,1
307374,1
307378,1
307384,0
307398,0
307406,1
307416,0
307420,1
307424,0
307427,1
307429,1
307436,1
307456,1
307491,1
307494,1
307496,0
307500,0
307504,1
307509,0
307511,1
307520,0
307527,1
307537,1
307539,0
307558,1
307561,0
307575,0
307577,0
307588,1
307636,1
307639,1
307641,0
307646,1
307653,1
307661,1
307669,1
307674,0
307678,1
307691,0
307697,1
307699,1
307702,1
307708,0
307712,1
307716,0
307729,0
307753,1
307765,1
307781,1
307787,1
307788,0
307798,1
307799,0
307800,1
307801,0
307804,1
307816,1
307820,0
307824,0
307828,0
307832,0
307836,1
307842,0
307851,1
307856,1
307861,1
307879,1
307904,1
307911,1
307912,0
307913,0
307922,0
307924,0
307925,1
307929,1
307933,1
307945,0
307948,0
307961,1
307962,1
307963,1
307971,1
307983,1
307984,1
307988,1
307993,0
307994,0
308007,1
308008,1
308018,0
308023,1
308026,1
308028,1
308030,1
308034,0
308053,1
308065,1
308095,0
308096,0
308100,1
308114,0
308116,1
308120,0
308128,1
308132,0
308134,0
308140,1
308142,1
308164,1
308168,0
308169,0
308171,0
308176,0
308177,1
308179,0
308180,0
308184,0
308188,1
308189,0
308190,1
308200,1
308210,1
308211,1
308218,0
308220,0
308228,1
308231,1
308236,0
308247,1
308251,1
308260,1
308266,1
308267,0
308280,1
308298,0
308301,0
308309,1
308312,1
308325,0
308334,0
308339,1
308346,0
308359,1
308360,1
308380,1
308391,1
308403,0
308408,0
308410,1
308415,1
308420,1
308427,1
308442,0
308447,1
308462,1
308464,0
308465,1
308467,1
308468,1
308476,1
308488,1
308498,1
308504,1
308507,1
308509,0
308521,1
308536,0
308537,0
308543,1
308547,1
308559,0
308565,1
308569,1
308584,1
308591,1
308608,0
308610,1
308613,0
308618,1
308623,0
308632,1
308636,1
308641,0
308643,1
308664,1
308678,0
308679,1
308691,0
308692,1
308701,0
308709,1
308711,0
308719,0
308723,0
308727,1
308732,0
308738,0
308747,1
308749,1
308755,1
308756,1
308761,0
308779,0
308780,0
308784,0
308789,1
308807,1
308818,1
308819,1
308822,0
308827,1
308831,0
308833,1
308842,1
308868,1
308871,0
308881,1
308889,0
308892,1
308900,1
308903,1
308912,1
308916,1
308919,1
308920,1
308921,1
308928,1
308929,0
308934,1
308940,1
308941,0
308946,1
308956,1
308958,1
308963,0
308965,0
308971,1
308977,0
308985,1
308987,1
308995,1
309005,1
309007,0
309015,0
309016,0
309018,0
309019,1
309035,0
309042,1
309044,0
309052,1
309061,1
309064,1
309072,1
309075,0
309083,0
309099,0
309124,1
309125,0
309146,1
309159,0
309161,0
309168,1
309180,0
309185,1
309195,0
309198,0
309200,1
309202,1
309204,1
309213,1
309227,1
309234,1
309241,1
309242,0
309244,1
309246,1
309250,1
309251,1
309274,1
309276,1
309280,1
309298,1
309301,1
309302,1
309326,1
309335,0
309341,1
309343,1
309344,0
309354,1
309362,1
309399,1
309406,1
309409,0
309411,1
309418,1
309421,1
309435,1
309443,1
309455,1
309462,1
309473,0
309476,0
309478,1
309493,1
309502,1
309508,1
309526,1
309536,0
309544,0
309547,1
309555,1
309562,1
309569,1
309574,0
309577,1
309578,1
309579,1
309585,0
309588,0
309603,1
309604,1
309617,1
309620,1
309623,0
309648,0
309665,0
309682,0
309694,0
309702,1
309711,1
309713,0
309729,0
309735,1
309744,1
309749,1
309750,1
309759,1
309761,1
309770,1
309776,1
309777,0
309789,1
309790,1
309800,1
309813,1
309814,1
309815,1
309825,1
309826,0
309829,0
309831,0
309837,1
309846,1
309849,1
309855,0
309860,1
309879,1
309882,0
309887,0
309892,1
309895,1
309902,0
309915,1
309923,1
309941,1
309942,1
309945,1
309950,1
309955,0
309963,1
309964,1
309967,0
309969,0
309971,0
309978,1
309987,1
309990,1
309992,0
309993,1
310010,1
310012,0
310017,0
310018,1
310022,1
310031,1
310033,1
310034,1
310038,1
310044,1
310062,1
310071,1
310075,0
310082,1
310093,0
310101,0
310106,1
310118,1
310123,1
310126,1
310130,1
310141,0
310145,1
310148,0
310150,1
310159,1
310162,1
310163,0
310166,1
310167,1
310170,1
310181,0
310187,1
310191,0
310192,1
310197,1
310200,0
310201,0
310203,1
310204,1
310213,1
310215,1
310218,1
310236,0
310238,1
310241,1
310245,0
310252,1
310259,1
310260,0
310261,0
310262,0
310274,0
310294,1
310296,0
310298,1
310306,1
310307,0
310316,0
310329,1
310338,1
310342,1
310343,1
310360,1
310362,1
310378,1
310379,1
310383,1
310385,1
310387,1
310388,1
310400,0
310408,1
310414,0
310423,0
310424,1
310428,1
310432,0
310456,1
310463,1
310475,0
310476,1
310482,0
310485,0
310490,0
310496,0
310505,1
310519,0
310546,1
310547,0
310553,0
310555,1
310556,1
310568,1
310573,1
310574,1
310577,1
310580,1
310581,1
310583,1
310586,1
310591,1
310598,1
310606,0
310628,1
310634,1
310638,1
310646,0
310648,0
310654,0
310659,1
310663,1
310669,1
310670,0
310674,1
310691,1
310693,1
310702,1
310706,0
310709,0
310711,1
310720,1
310739,1
310742,1
310743,1
310752,1
310753,1
310757,1
310763,0
310764,1
310769,0
310771,1
310775,1
310779,0
310781,1
310784,0
310793,1
310794,0
310816,1
310823,1
310837,0
310856,0
310865,0
310866,0
310872,1
310877,1
310879,1
310883,1
310884,1
310908,1
310928,0
310935,1
310954,0
310964,1
310971,0
310972,1
310983,1
310988,1
310994,1
311003,1
311020,1
311024,0
311037,0
311064,1
311070,1
311086,1
311087,1
311108,0
311110,1
311115,1
311116,1
311117,1
311128,1
311136,1
311146,1
311155,1
311157,0
311159,1
311170,1
311184,0
311199,0
311208,1
311209,0
311220,1
311230,1
311233,1
311241,1
311261,1
311262,1
311268,0
311277,1
311296,1
311298,0
311310,1
311313,1
311316,1
311324,1
311327,1
311331,0
311335,1
311343,0
311346,1
311357,1
311358,0
311365,1
311370,1
311376,0
311380,1
311393,1
311399,1
311404,1
311409,0
311425,1
311436,1
311455,1
311459,1
311475,1
311499,1
311509,1
311518,1
311535,0
311536,1
311540,0
311542,1
311552,1
311562,0
311580,0
311583,0
311588,0
311595,1
311601,0
311605,1
311609,1
311612,1
311621,1
311623,0
311625,1
311636,0
311637,0
311646,1
311648,1
311654,0
311663,1
311676,1
311679,0
311683,1
311685,0
311691,1
311695,1
311700,0
311710,1
311714,1
311716,1
311725,1
311727,0
311728,0
311737,1
311738,0
311743,1
311746,1
311747,1
311761,0
311765,0
311773,1
311776,1
311786,1
311801,1
311820,1
311822,1
311829,1
311835,0
311846,1
311851,0
311854,1
311872,1
311875,0
311888,1
311916,1
311928,0
311931,1
311933,0
311934,1
311948,1
311949,1
311950,0
311952,0
311954,1
311962,0
311965,1
311968,1
311976,1
311977,1
311983,1
311989,1
311996,1
311999,1
312007,1
312022,1
312023,1
312034,1
312042,1
312049,1
312077,1
312088,1
312091,1
312114,0
312115,0
312117,0
312119,0
312126,1
312127,1
312134,1
312164,0
312176,1
312178,1
312184,1
312185,1
312186,1
312191,1
312197,0
312213,1
312223,1
312224,0
312225,1
312226,1
312231,0
312239,1
312251,0
312271,1
312278,0
312281,0
312289,1
312291,1
312301,1
312302,0
312316,1
312324,1
312338,0
312361,0
312363,1
312368,0
312382,1
312384,1
312390,0
312395,1
312396,0
312400,1
312406,0
312412,0
312414,1
312417,1
312425,1
312428,0
312431,1
312437,0
312442,1
312451,1
312460,1
312464,0
312466,1
312470,1
312473,1
312490,1
312493,0
312503,1
312509,0
312520,0
312528,0
312543,0
312544,1
312553,0
312558,1
312565,1
312568,0
312579,0
312581,1
312582,0
312596,1
312597,1
312598,0
312617,1
312627,1
312635,0
312637,1
312639,1
312640,0
312642,0
312651,1
312663,0
312668,1
312685,1
312691,0
312693,0
312710,0
312711,1
312712,0
312720,0
312746,1
312763,0
312770,0
312791,0
312795,1
312796,0
312797,1
312804,1
312812,0
312813,1
312825,1
312827,1
312841,1
312842,0
312845,1
312856,0
312866,1
312870,1
312879,1
312895,1
312901,1
312909,0
312910,1
312916,0
312926,1
312942,1
312946,1
312950,1
312952,1
312963,1
312968,1
312976,1
312980,0
312984,1
312987,1
312994,1
312996,0
312997,0
313019,1
313020,0
313028,1
313041,1
313045,1
313048,1
313052,1
313062,1
313063,1
313066,0
313071,0
313085,0
313099,1
313109,1
313131,1
313139,0
313141,1
313142,1
313145,0
313153,1
313157,1
313161,1
313165,1
313179,1
313208,1
313228,1
313236,1
313243,0
313245,0
313249,1
313275,1
313276,0
313280,1
313284,1
313285,1
313292,1
313297,0
313304,0
313322,1
313323,1
313325,0
313326,1
313334,1
313336,0
313337,1
313339,1
313340,1
313341,1
313343,1
313346,1
313348,1
313359,0
313365,1
313375,1
313381,1
313382,1
313389,0
313390,1
313391,1
313410,0
313416,1
313417,1
313426,1
313429,1
313469,0
313479,0
313485,1
313494,0
313496,1
313501,0
313506,0
313521,1
313524,1
313538,1
313550,1
313557,1
313573,0
313583,1
313592,1
313602,0
313604,0
313606,0
313617,0
313622,1
313625,1
313638,0
313639,0
313645,1
313655,1
313656,1
313663,0
313669,1
313670,1
313676,0
313689,1
313699,0
313711,0
313720,0
313731,1
313736,1
313741,1
313744,1
313749,0
313750,1
313753,0
313763,1
313765,1
313776,1
313778,1
313781,0
313786,1
313787,0
313795,0
313809,1
313810,1
313811,1
313818,1
313825,1
313830,0
313831,1
313834,1
313837,1
313841,1
313859,1
313882,0
313887,1
313900,0
313902,1
313906,1
313930,1
313932,1
313943,1
313944,0
313957,0
313970,0
313980,0
313982,1
313999,1
314000,1
314003,1
314004,0
314005,1
314007,1
314010,1
314011,1
314016,1
314023,1
314024,0
314031,1
314038,1
314041,0
314061,1
314073,1
314091,1
314097,0
314099,1
314107,1
314124,1
314127,1
314131,1
314132,1
314137,1
314139,0
314143,0
314149,0
314153,1
314154,0
314160,0
314167,0
314171,0
314182,1
314190,0
314194,0
314198,1
314211,1
314220,1
314245,0
314247,0
314256,1
314259,1
314267,1
314271,1
314278,0
314282,0
314283,0
314294,1
314298,1
314299,0
314306,1
314307,1
314308,0
314309,1
314317,1
314323,0
314332,1
314334,1
314335,0
314337,0
314343,1
314344,1
314346,0
314351,1
314354,0
314355,1
314359,0
314364,1
314366,1
314367,1
314374,1
314376,1
314387,1
314405,1
314412,0
314418,1
314429,1
314438,1
314442,1
314477,1
314480,1
314486,1
314487,0
314488,1
314490,0
314523,1
314528,1
314535,0
314542,0
314560,1
314585,1
314594,0
314596,1
314601,1
314603,0
314612,1
314615,1
314619,1
314621,1
314627,0
314629,1
314635,1
314639,1
314646,1
314650,0
314661,1
314690,1
314699,1
314705,1
314709,0
314710,1
314711,1
314714,0
314719,1
314722,1
314723,1
314729,1
314732,1
314734,0
314746,1
314761,1
314769,1
314773,1
314774,1
314776,1
314780,0
314785,1
314789,1
314796,1
314810,1
314812,0
314817,1
314822,0
314840,0
314843,1
314853,1
314856,0
314862,1
314864,1
314878,0
314894,0
314906,1
314912,0
314914,0
314933,1
314941,1
314949,0
314950,1
314952,1
314961,1
314970,0
314972,0
314975,1
314985,1
314986,0
314991,1
314995,0
314997,1
315003,0
315035,1
315038,1
315040,1
315046,0
315053,1
315054,0
315060,0
315061,1
315067,0
315076,0
315079,1
315083,0
315084,1
315092,1
315095,1
315112,1
315122,1
315123,0
315125,0
315136,0
315143,1
315145,1
315153,1
315164,1
315169,0
315178,1
315179,1
315189,1
315192,0
315194,0
315198,1
315210,1
315211,0
315221,1
315222,0
315228,1
315231,1
315233,1
315235,1
315240,0
315244,1
315257,0
315261,1
315271,0
315278,0
315282,0
315287,1
315288,1
315291,1
315306,0
315309,1
315312,1
315330,0
315335,1
315337,0
315343,1
315344,1
315366,0
315389,1
315403,1
315414,1
315425,0
315430,1
315432,1
315436,1
315437,0
315445,0
315451,0
315460,1
315462,1
315476,0
315480,1
315489,1
315494,1
315499,1
315503,0
315507,1
315540,0
315541,1
315546,1
315553,0
315569,1
315571,0
315574,1
315580,0
315587,0
315609,1
315610,0
315617,1
315623,0
315629,0
315635,1
315637,1
315641,0
315644,0
315654,0
315662,0
315663,1
315673,1
315677,1
315679,1
315680,1
315681,0
315682,0
315684,0
315693,0
315701,0
315705,1
315706,0
315711,1
315714,1
315725,0
315738,1
315740,1
315749,1
315753,0
315757,1
315778,1
315781,1
315793,1
315813,1
315822,0
315827,1
315831,0
315843,1
315857,1
315864,0
315869,0
315870,1
315878,1
315891,1
315894,1
315895,0
315903,1
315917,0
315920,0
315937,0
315938,0
315947,0
315970,1
315971,1
315974,0
315984,1
315985,1
315988,0
315993,0
315995,1
315997,0
316000,1
316009,0
316011,0
316014,0
316021,1
316022,1
316023,0
316060,1
316063,1
316065,0
316066,0
316077,1
316083,0
316093,1
316100,1
316110,1
316118,0
316135,1
316139,0
316154,0
316156,0
316171,0
316173,0
316186,0
316188,1
316190,1
316195,1
316205,0
316214,1
316216,1
316220,1
316222,0
316224,1
316226,1
316230,1
316248,1
316258,1
316269,1
316270,1
316279,1
316286,1
316295,0
316297,1
316305,0
316312,1
316313,1
316314,1
316320,0
316321,0
316328,0
316329,1
316334,1
316364,1
316372,0
316382,1
316407,0
316411,1
316433,1
316435,1
316441,1
316456,0
316457,1
316462,1
316465,1
316466,0
316468,1
316469,1
316479,0
316481,1
316484,1
316502,1
316517,1
316525,1
316531,1
316546,1
316549,1
316557,0
316561,1
316564,0
316565,1
316594,1
316595,1
316600,0
316625,0
316645,1
316647,1
316659,1
316683,1
316694,1
316697,0
316701,0
316702,1
316703,1
316718,1
316723,0
316748,1
316756,1
316758,0
316763,1
316764,1
316768,1
316769,1
316772,1
316777,1
316781,0
316785,0
316786,1
316815,1
316816,1
316828,1
316831,1
316837,1
316843,1
316849,1
316854,1
316862,1
316867,1
316902,1
316903,1
316906,0
316914,0
316915,0
316923,0
316928,1
316930,1
316932,1
316940,0
316947,1
316948,1
316977,1
316983,0
316987,1
317003,0
317005,1
317035,0
317036,0
317043,1
317048,1
317056,1
317065,1
317079,0
317080,1
317083,0
317087,0
317103,0
317117,1
317119,1
317125,0
317126,1
317134,1
317138,1
317142,1
317150,0
317184,1
317190,1
317196,1
317197,1
317206,1
317210,0
317221,1
317226,1
317227,1
317236,1
317237,1
317241,1
317249,1
317256,0
317282,1
317294,1
317298,1
317300,1
317307,1
317311,1
317318,1
317322,0
317323,1
317332,1
317338,0
317346,0
317347,1
317349,1
317354,1
317369,0
317386,1
317389,0
317410,1
317411,1
317422,1
317434,1
317446,1
317449,1
317455,1
317469,0
317475,0
317476,0
317487,0
317488,1
317499,1
317500,0
317506,1
317515,1
317518,1
317520,0
317546,0
317549,0
317554,1
317565,1
317579,1
317591,1
317592,1
317593,1
317594,1
317601,1
317603,1
317606,1
317608,1
317611,1
317618,1
317628,0
317629,1
317642,0
317644,0
317648,1
317650,0
317665,1
317675,1
317695,1
317696,1
317704,0
317713,0
317730,1
317735,1
317736,1
317738,0
317747,1
317764,0
317765,0
317772,0
317774,1
317786,0
317788,0
317806,1
317809,1
317811,0
317814,1
317815,1
317830,1
317835,1
317843,1
317856,1
317863,1
317876,1
317889,1
317902,1
317910,1
317914,0
317933,1
317936,1
317940,0
317944,0
317952,1
317955,1
317958,0
317965,1
317966,0
317978,0
318000,0
318007,1
318008,1
318012,0
318016,0
318019,0
318020,0
318021,0
318025,0
318036,0
318044,0
318055,0
318056,1
318057,1
318065,1
318075,1
318081,1
318094,1
318096,1
318104,1
318105,1
318109,1
318113,1
318121,0
318122,0
318126,1
318127,1
318131,1
318135,0
318155,1
318156,1
318161,1
318164,1
318169,1
318173,1
318176,1
318177,1
318181,1
318187,0
318193,1
318203,1
318206,0
318214,1
318220,1
318232,1
318250,0
318251,1
318252,1
318254,1
318260,0
318261,0
318263,1
318264,1
318266,1
318267,0
318268,1
318270,1
318274,0
318282,1
318286,1
318292,1
318297,1
318320,1
318337,1
318343,1
318347,0
318351,0
318357,0
318360,1
318384,0
318385,1
318387,0
318390,1
318391,1
318393,1
318406,0
318408,0
318410,1
318424,0
318428,1
318432,0
318433,0
318445,0
318452,0
318467,1
318473,1
318480,1
318486,0
318496,0
318505,1
318511,1
318517,1
318522,1
318527,1
318530,1
318531,1
318533,1
318535,0
318536,0
318548,0
318551,0
318557,1
318576,0
318581,1
318607,1
318609,1
318615,1
318634,1
318640,1
318651,1
318657,1
318669,0
318674,1
318675,0
318686,1
318694,1
318760,0
318762,0
318763,0
318765,1
318766,1
318769,1
318775,0
318782,0
318786,1
318792,1
318801,1
318802,1
318803,1
318805,1
318813,1
318817,0
318821,1
318827,1
318834,1
318835,0
318851,1
318857,1
318862,0
318874,1
318878,1
318897,0
318909,1
318924,0
318927,1
318942,0
318946,0
318957,1
318959,0
318975,0
318982,1
318987,0
318993,0
318995,1
318996,0
318997,1
318999,1
319012,1
319014,1
319018,0
319020,0
319048,0
319052,0
319067,0
319083,1
319088,1
319089,1
319090,1
319096,1
319099,1
319108,1
319116,1
319117,1
319119,1
319126,1
319133,1
319135,0
319137,0
319143,0
319168,1
319170,1
319174,0
319181,1
319192,1
319193,0
319198,1
319211,0
319219,1
319220,1
319226,0
319240,1
319248,1
319257,1
319261,0
319264,1
319268,0
319289,0
319292,0
319295,1
319302,1
319308,1
319310,1
319313,1
319322,0
319329,1
319331,1
319334,1
319346,1
319352,1
319358,1
319363,0
319365,0
319370,1
319371,1
319372,1
319385,1
319387,1
319393,0
319396,0
319406,0
319439,1
319440,1
319441,1
319462,1
319471,1
319475,0
319476,0
319486,1
319487,0
319489,0
319491,1
319494,1
319496,1
319512,0
319519,1
319522,1
319530,0
319540,0
319547,1
319549,1
319559,1
319561,0
319566,1
319569,0
319574,1
319579,0
319580,1
319582,1
319583,0
319585,1
319598,1
319600,0
319602,0
319603,0
319604,1
319608,1
319622,0
319623,0
319625,1
319628,1
319637,1
319639,1
319658,0
319669,1
319677,0
319683,1
319688,1
319697,0
319700,1
319727,1
319747,0
319751,0
319758,1
319759,1
319765,1
319768,1
319774,0
319776,1
319777,1
319785,0
319789,1
319792,1
319799,0
319814,0
319815,1
319822,1
319829,1
319836,1
319837,1
319839,0
319843,0
319860,1
319876,0
319877,1
319887,1
319889,1
319892,1
319893,0
319897,0
319898,0
319911,1
319917,1
319923,0
319927,1
319929,1
319931,1
319948,1
319949,1
319992,1
319999,1
320001,1
320003,0
320004,1
320011,1
320012,1
320021,1
320026,1
320034,1
320041,1
320042,0
320046,0
320056,1
320062,1
320093,1
320094,1
320101,1
320114,1
320126,0
320128,1
320137,1
320149,1
320165,1
320172,0
320173,1
320175,1
320179,1
320181,1
320191,1
320192,0
320195,0
320199,1
320202,1
320203,1
320205,0
320224,0
320227,0
320228,1
320248,0
320252,0
320254,1
320259,1
320267,1
320276,0
320287,1
320291,0
320295,1
320297,1
320305,1
320321,1
320331,1
320336,0
320341,1
320344,1
320356,1
320362,1
320369,1
320379,0
320387,1
320397,1
320412,1
320421,1
320428,0
320429,1
320430,1
320434,1
320453,0
320462,1
320469,1
320475,0
320478,1
320484,1
320494,1
320499,0
320541,1
320550,1
320561,1
320562,0
320564,0
320566,1
320568,1
320593,1
320609,1
320614,1
320621,1
320639,1
320640,1
320656,0
320657,1
320670,0
320672,0
320691,1
320693,0
320698,1
320699,1
320704,1
320709,0
320711,1
320724,0
320737,0
320744,1
320747,0
320750,1
320752,1
320760,0
320765,1
320767,1
320778,1
320784,0
320789,1
320793,1
320795,0
320805,1
320806,1
320823,0
320828,1
320833,1
320843,1
320846,1
320851,1
320852,0
320869,1
320873,1
320890,0
320905,1
320912,1
320914,1
320915,1
320920,1
